DateTime,CustomerID,Product,Category,OriginalPrice,Revenue,Branch,PaymentMethod,PromoCode,TransactionID,EmployeeID,Tip,DayOfWeek,Hour,Date,SpendSegment,FreqSegment,CustomerType
2025-03-25 09:38:00,C1394,Protein Bar,Snacks & Energy Bites,2.5,2.25,Uptown,Card,LOYAL10,3963,UP_E1,0.87,Tuesday,9,2025-03-25,Mid Value,Regular,Repeat
2025-03-27 15:09:00,C1394,Cappuccino,Coffee-Based,4.0,3.6,Riverside,Card,LOYAL10,3964,RI_E1,0.52,Thursday,15,2025-03-27,Mid Value,Regular,Repeat
2025-03-27 15:09:00,C1394,Scone,Baked Goods,4.0,3.6,Riverside,Card,LOYAL10,3964,RI_E1,0.52,Thursday,15,2025-03-27,Mid Value,Regular,Repeat
2025-04-26 09:35:00,C1394,Avocado Toast,Savory Foods,5.5,5.5,Uptown,Cash,NONE,3965,UP_E2,0.18,Saturday,9,2025-04-26,Mid Value,Regular,Repeat
2025-04-30 11:59:00,C1394,Americano,Coffee-Based,5.0,5.0,Uptown,Card,NONE,3966,UP_E3,0.17,Wednesday,11,2025-04-30,Mid Value,Regular,Repeat
2025-04-30 11:59:00,C1394,Donut,Baked Goods,5.0,5.0,Uptown,Card,NONE,3966,UP_E3,0.17,Wednesday,11,2025-04-30,Mid Value,Regular,Repeat
2025-05-10 15:43:00,C1394,Brownie,Baked Goods,2.0,2.0,Riverside,Card,NONE,3967,RI_E2,0.44,Saturday,15,2025-05-10,Mid Value,Regular,Repeat
2025-05-10 15:50:00,C1394,Cookie,Baked Goods,1.5,1.5,Downtown,Card,NONE,3968,DO_E1,0.48,Saturday,15,2025-05-10,Mid Value,Regular,Repeat
2025-05-20 07:46:00,C1394,Muffin,Baked Goods,2.5,2.5,Riverside,Cash,NONE,3969,RI_E1,0.57,Tuesday,7,2025-05-20,Mid Value,Regular,Repeat
2025-05-24 08:03:00,C1394,Cookie,Baked Goods,1.5,1.5,Riverside,MobilePay,NONE,3970,RI_E3,1.03,Saturday,8,2025-05-24,Mid Value,Regular,Repeat
2025-02-28 17:55:00,C1395,Latte,Coffee-Based,3.75,3.38,Uptown,Card,LOYAL10,3971,UP_E1,1.09,Friday,17,2025-02-28,High Value,Frequent,New
2025-03-01 12:36:00,C1395,Mocha,Coffee-Based,4.25,3.83,Downtown,Card,LOYAL10,3972,DO_E1,0.26,Saturday,12,2025-03-01,High Value,Frequent,Repeat
2025-03-12 06:24:00,C1395,Avocado Toast,Savory Foods,5.5,5.5,Uptown,Card,NONE,3973,UP_E3,0.22,Wednesday,6,2025-03-12,High Value,Frequent,Repeat
2025-03-12 06:24:00,C1395,Iced Tea,Tea-Based,5.5,0.0,Uptown,Card,FREEDRINK,3973,UP_E3,0.22,Wednesday,6,2025-03-12,High Value,Frequent,Repeat
2025-03-14 08:55:00,C1395,Americano,Coffee-Based,2.75,2.75,Uptown,Card,NONE,3974,UP_E1,0.94,Friday,8,2025-03-14,High Value,Frequent,Repeat
2025-03-14 15:16:00,C1395,Cold Brew,Coffee-Based,4.0,0.0,Riverside,Card,FREEDRINK,3975,RI_E3,0.41,Friday,15,2025-03-14,High Value,Frequent,Repeat
2025-03-15 18:53:00,C1395,Bagel,Baked Goods,2.25,2.02,Uptown,Cash,LOYAL10,3976,UP_E2,0.04,Saturday,18,2025-03-15,High Value,Frequent,Repeat
2025-03-15 18:53:00,C1395,Orange Juice,Smoothies & Juices,2.25,2.02,Uptown,Cash,LOYAL10,3976,UP_E2,0.04,Saturday,18,2025-03-15,High Value,Frequent,Repeat
2025-04-03 13:15:00,C1395,Iced Coffee,Coffee-Based,2.0,2.0,Downtown,Card,NONE,3977,DO_E3,0.12,Thursday,13,2025-04-03,High Value,Frequent,Repeat
2025-04-03 13:15:00,C1395,Salad,Savory Foods,2.0,2.0,Downtown,Card,NONE,3977,DO_E3,0.12,Thursday,13,2025-04-03,High Value,Frequent,Repeat
2025-04-06 12:04:00,C1395,Mocha,Coffee-Based,2.0,2.0,Riverside,Card,NONE,3978,RI_E1,0.09,Sunday,12,2025-04-06,High Value,Frequent,Repeat
2025-04-06 12:04:00,C1395,Veggie Sandwich,Savory Foods,2.0,2.0,Riverside,Card,NONE,3978,RI_E1,0.09,Sunday,12,2025-04-06,High Value,Frequent,Repeat
2025-04-06 12:04:00,C1395,Apple Juice,Smoothies & Juices,2.0,2.0,Riverside,Card,NONE,3978,RI_E1,0.09,Sunday,12,2025-04-06,High Value,Frequent,Repeat
2025-04-10 19:49:00,C1395,Cold Brew,Coffee-Based,5.0,5.0,Uptown,Card,NONE,3979,UP_E1,1.39,Thursday,19,2025-04-10,High Value,Frequent,Repeat
2025-04-10 19:49:00,C1395,Protein Bar,Snacks & Energy Bites,5.0,5.0,Uptown,Card,NONE,3979,UP_E1,1.39,Thursday,19,2025-04-10,High Value,Frequent,Repeat
2025-05-05 08:30:00,C1395,Flat White,Coffee-Based,2.75,2.75,Riverside,Card,NONE,3980,RI_E1,0.04,Monday,8,2025-05-05,High Value,Frequent,Repeat
2025-05-05 08:30:00,C1395,Banana Bread,Baked Goods,2.75,2.75,Riverside,Card,NONE,3980,RI_E1,0.04,Monday,8,2025-05-05,High Value,Frequent,Repeat
2025-05-11 09:54:00,C1395,Muffin,Baked Goods,2.5,2.5,Uptown,Cash,NONE,3981,UP_E2,0.23,Sunday,9,2025-05-11,High Value,Frequent,Repeat
2025-03-07 07:58:00,C1396,Mocha,Coffee-Based,4.25,4.25,Uptown,Cash,NONE,3982,UP_E1,0.15,Friday,7,2025-03-07,Low Value,Frequent,New
2025-03-15 10:39:00,C1396,Bagel,Baked Goods,2.0,2.0,Riverside,Cash,NONE,3983,RI_E3,0.37,Saturday,10,2025-03-15,Low Value,Frequent,Repeat
2025-03-15 10:39:00,C1396,Orange Juice,Smoothies & Juices,2.0,2.0,Riverside,Cash,NONE,3983,RI_E3,0.37,Saturday,10,2025-03-15,Low Value,Frequent,Repeat
2025-03-16 07:54:00,C1396,Smoothie,Smoothies & Juices,4.75,0.0,Downtown,Card,FREEDRINK,3984,DO_E1,0.97,Sunday,7,2025-03-16,Low Value,Frequent,Repeat
2025-04-02 12:20:00,C1396,Cappuccino,Coffee-Based,3.5,3.5,Riverside,Card,NONE,3985,RI_E2,0.04,Wednesday,12,2025-04-02,Low Value,Frequent,Repeat
2025-04-09 15:35:00,C1396,Iced Coffee,Coffee-Based,2.75,2.75,Downtown,MobilePay,NONE,3986,DO_E3,0.3,Wednesday,15,2025-04-09,Low Value,Frequent,Repeat
2025-04-09 15:35:00,C1396,Salad,Savory Foods,2.75,2.75,Downtown,MobilePay,NONE,3986,DO_E3,0.3,Wednesday,15,2025-04-09,Low Value,Frequent,Repeat
2025-04-14 17:24:00,C1396,Latte,Coffee-Based,3.75,3.75,Downtown,Card,NONE,3987,DO_E1,0.18,Monday,17,2025-04-14,Low Value,Frequent,Repeat
2025-04-15 13:37:00,C1396,Mocha,Coffee-Based,4.25,0.0,Downtown,Card,FREEDRINK,3988,DO_E3,0.21,Tuesday,13,2025-04-15,Low Value,Frequent,Repeat
2025-04-15 16:55:00,C1396,Iced Coffee,Coffee-Based,1.5,1.5,Uptown,Card,NONE,3989,UP_E2,0.69,Tuesday,16,2025-04-15,Low Value,Frequent,Repeat
2025-04-15 16:55:00,C1396,Salad,Savory Foods,1.5,1.5,Uptown,Card,NONE,3989,UP_E1,0.3,Tuesday,16,2025-04-15,Low Value,Frequent,Repeat
2025-04-17 09:14:00,C1396,Smoothie,Smoothies & Juices,2.0,2.0,Riverside,Card,NONE,3990,RI_E1,0.62,Thursday,9,2025-04-17,Low Value,Frequent,Repeat
2025-04-17 09:14:00,C1396,Granola Bar,Snacks & Energy Bites,2.0,2.0,Riverside,Card,NONE,3990,RI_E1,0.62,Thursday,9,2025-04-17,Low Value,Frequent,Repeat
2025-05-06 16:41:00,C1396,Latte,Coffee-Based,3.75,0.0,Riverside,Card,FREEDRINK,3991,RI_E1,1.2,Tuesday,16,2025-05-06,Low Value,Frequent,Repeat
2025-05-10 06:29:00,C1396,Cookie,Baked Goods,1.5,1.5,Uptown,Card,NONE,3992,UP_E2,0.29,Saturday,6,2025-05-10,Low Value,Frequent,Repeat
2025-05-22 16:12:00,C1396,Mocha,Coffee-Based,4.25,3.83,Downtown,Cash,LOYAL10,3993,DO_E2,0.27,Thursday,16,2025-05-22,Low Value,Frequent,Repeat
2025-03-15 10:12:00,C1397,Muffin,Baked Goods,2.5,2.5,Uptown,MobilePay,NONE,3994,UP_E1,0.05,Saturday,10,2025-03-15,Low Value,Occasional,New
2025-03-25 07:11:00,C1397,Espresso,Coffee-Based,2.5,2.5,Downtown,Cash,NONE,3995,DO_E2,0.21,Tuesday,7,2025-03-25,Low Value,Occasional,Repeat
2025-03-26 18:04:00,C1397,Latte,Coffee-Based,3.75,3.75,Downtown,Card,NONE,3996,DO_E1,0.16,Wednesday,18,2025-03-26,Low Value,Occasional,Repeat
2025-04-19 16:56:00,C1397,Avocado Toast,Savory Foods,5.5,5.5,Riverside,Card,NONE,3997,RI_E1,0.06,Saturday,16,2025-04-19,Low Value,Occasional,Repeat
2025-05-12 16:17:00,C1397,Bagel,Baked Goods,4.25,4.25,Downtown,Cash,NONE,3998,DO_E1,0.69,Monday,16,2025-05-12,Low Value,Occasional,Repeat
2025-05-12 16:17:00,C1397,Orange Juice,Smoothies & Juices,4.25,4.25,Downtown,Cash,NONE,3998,DO_E3,0.45,Monday,16,2025-05-12,Low Value,Occasional,Repeat
2025-02-26 19:05:00,C1398,Avocado Toast,Savory Foods,3.5,3.5,Uptown,Card,NONE,3999,UP_E1,1.85,Wednesday,19,2025-02-26,High Value,Frequent,New
2025-02-26 19:05:00,C1398,Iced Tea,Tea-Based,3.5,3.5,Uptown,Card,NONE,3999,UP_E1,1.85,Wednesday,19,2025-02-26,High Value,Frequent,Repeat
2025-02-28 11:14:00,C1398,Tea,Tea-Based,2.0,2.0,Riverside,MobilePay,NONE,4000,RI_E1,0.99,Friday,11,2025-02-28,High Value,Frequent,Repeat
2025-03-07 11:29:00,C1398,Frappuccino,Coffee-Based,5.5,5.5,Downtown,Card,NONE,4001,DO_E3,0.01,Friday,11,2025-03-07,High Value,Frequent,Repeat
2025-03-07 11:29:00,C1398,Brownie,Baked Goods,5.5,5.5,Downtown,Card,NONE,4001,DO_E3,0.01,Friday,11,2025-03-07,High Value,Frequent,Repeat
2025-03-17 16:14:00,C1398,Smoothie,Smoothies & Juices,4.0,4.0,Riverside,MobilePay,NONE,4002,RI_E1,1.76,Monday,16,2025-03-17,High Value,Frequent,Repeat
2025-03-17 16:14:00,C1398,Granola Bar,Snacks & Energy Bites,4.0,4.0,Riverside,MobilePay,NONE,4002,RI_E1,1.76,Monday,16,2025-03-17,High Value,Frequent,Repeat
2025-03-30 06:45:00,C1398,Espresso,Coffee-Based,2.5,2.5,Uptown,Card,NONE,4003,UP_E1,0.01,Sunday,6,2025-03-30,High Value,Frequent,Repeat
2025-04-05 11:24:00,C1398,Mocha,Coffee-Based,4.25,4.25,Riverside,Card,NONE,4004,RI_E1,1.26,Saturday,11,2025-04-05,High Value,Frequent,Repeat
2025-04-28 18:27:00,C1398,Espresso,Coffee-Based,2.5,2.125,Uptown,Card,WEEKEND5,4005,UP_E3,0.33,Monday,18,2025-04-28,High Value,Frequent,Repeat
2025-05-02 06:33:00,C1398,Cookie,Baked Goods,1.5,1.5,Downtown,Card,NONE,4006,DO_E3,0.51,Friday,6,2025-05-02,High Value,Frequent,Repeat
2025-05-14 11:52:00,C1398,Sandwich,Savory Foods,5.0,5.0,Riverside,Card,NONE,4007,RI_E3,0.03,Wednesday,11,2025-05-14,High Value,Frequent,Repeat
2025-05-16 06:40:00,C1398,Matcha Latte,Coffee-Based,4.75,4.28,Riverside,Card,LOYAL10,4008,RI_E2,0.43,Friday,6,2025-05-16,High Value,Frequent,Repeat
2025-05-16 06:40:00,C1398,Energy Ball,Snacks & Energy Bites,4.75,4.28,Riverside,Card,LOYAL10,4008,RI_E2,0.43,Friday,6,2025-05-16,High Value,Frequent,Repeat
2025-05-22 10:19:00,C1398,Sandwich,Savory Foods,5.0,5.0,Uptown,Card,NONE,4009,UP_E1,0.06,Thursday,10,2025-05-22,High Value,Frequent,Repeat
2025-03-10 17:39:00,C1399,Bagel,Baked Goods,2.25,2.25,Uptown,MobilePay,NONE,4010,UP_E3,0.0,Monday,17,2025-03-10,Low Value,Occasional,New
2025-03-31 15:32:00,C1399,Latte,Coffee-Based,2.75,2.75,Downtown,Cash,NONE,4011,DO_E1,0.17,Monday,15,2025-03-31,Low Value,Occasional,Repeat
2025-03-31 15:32:00,C1399,Croissant,Baked Goods,2.75,2.75,Downtown,Cash,NONE,4011,DO_E1,0.17,Monday,15,2025-03-31,Low Value,Occasional,Repeat
2025-04-18 10:08:00,C1399,Croissant,Baked Goods,2.75,2.3375,Uptown,Cash,WEEKEND5,4012,UP_E1,0.15,Friday,10,2025-04-18,Low Value,Occasional,Repeat
2025-05-01 11:13:00,C1399,Cold Brew,Coffee-Based,2.75,2.75,Downtown,Card,NONE,4013,DO_E1,0.05,Thursday,11,2025-05-01,Low Value,Occasional,Repeat
2025-05-01 11:13:00,C1399,Protein Bar,Snacks & Energy Bites,2.75,2.75,Downtown,Card,NONE,4013,DO_E2,0.06,Thursday,11,2025-05-01,Low Value,Occasional,Repeat
2025-05-13 15:36:00,C1399,Croissant,Baked Goods,2.75,2.75,Downtown,Card,NONE,4014,DO_E1,0.78,Tuesday,15,2025-05-13,Low Value,Occasional,Repeat
2025-05-16 12:49:00,C1399,Macchiato,Coffee-Based,2.5,0.0,Riverside,Cash,FREEDRINK,4015,RI_E2,0.24,Friday,12,2025-05-16,Low Value,Occasional,Repeat
2025-05-16 12:49:00,C1399,Cheese Danish,Baked Goods,2.5,2.5,Riverside,Cash,NONE,4015,RI_E2,0.24,Friday,12,2025-05-16,Low Value,Occasional,Repeat
2025-03-11 06:08:00,C1400,Mocha,Coffee-Based,2.0,0.0,Uptown,Cash,FREEDRINK,4016,UP_E1,0.3,Tuesday,6,2025-03-11,Mid Value,Regular,New
2025-03-11 06:08:00,C1400,Veggie Sandwich,Savory Foods,2.0,2.0,Uptown,Cash,NONE,4016,UP_E1,0.3,Tuesday,6,2025-03-11,Mid Value,Regular,Repeat
2025-03-11 06:08:00,C1400,Apple Juice,Smoothies & Juices,2.0,0.0,Uptown,Cash,FREEDRINK,4016,UP_E1,0.3,Tuesday,6,2025-03-11,Mid Value,Regular,Repeat
2025-03-21 10:30:00,C1400,Cookie,Baked Goods,1.5,1.5,Downtown,Cash,NONE,4017,DO_E3,0.03,Friday,10,2025-03-21,Mid Value,Regular,Repeat
2025-04-07 06:57:00,C1400,Cappuccino,Coffee-Based,3.5,3.5,Uptown,Cash,NONE,4018,UP_E3,0.2,Monday,6,2025-04-07,Mid Value,Regular,Repeat
2025-04-10 17:43:00,C1400,Tea,Tea-Based,5.0,5.0,Downtown,Card,NONE,4019,DO_E3,0.01,Thursday,17,2025-04-10,Mid Value,Regular,Repeat
2025-04-10 17:43:00,C1400,Cookie,Baked Goods,5.0,5.0,Downtown,Card,NONE,4019,DO_E1,0.68,Thursday,17,2025-04-10,Mid Value,Regular,Repeat
2025-04-16 09:25:00,C1400,Cookie,Baked Goods,1.5,1.5,Riverside,Cash,NONE,4020,RI_E1,0.28,Wednesday,9,2025-04-16,Mid Value,Regular,Repeat
2025-04-16 11:04:00,C1400,Smoothie,Smoothies & Juices,4.75,4.75,Riverside,Cash,NONE,4021,RI_E1,0.63,Wednesday,11,2025-04-16,Mid Value,Regular,Repeat
2025-04-22 16:20:00,C1400,Cookie,Baked Goods,1.5,1.5,Downtown,Card,NONE,4022,DO_E1,0.16,Tuesday,16,2025-04-22,Mid Value,Regular,Repeat
2025-05-03 16:23:00,C1400,Cappuccino,Coffee-Based,4.75,4.75,Riverside,Card,NONE,4023,RI_E2,0.51,Saturday,16,2025-05-03,Mid Value,Regular,Repeat
2025-05-03 16:23:00,C1400,Scone,Baked Goods,4.75,4.75,Riverside,Card,NONE,4023,RI_E2,0.51,Saturday,16,2025-05-03,Mid Value,Regular,Repeat
2025-05-19 15:39:00,C1400,Brownie,Baked Goods,2.0,1.8,Riverside,Card,LOYAL10,4024,RI_E3,0.0,Monday,15,2025-05-19,Mid Value,Regular,Repeat
2025-05-22 18:34:00,C1400,Americano,Coffee-Based,2.75,0.0,Riverside,Card,FREEDRINK,4025,RI_E1,0.13,Thursday,18,2025-05-22,Mid Value,Regular,Repeat
2025-03-05 17:05:00,C1401,Frappuccino,Coffee-Based,3.5,3.15,Downtown,Card,LOYAL10,4026,DO_E1,3.81,Wednesday,17,2025-03-05,Low Value,Occasional,New
2025-03-05 17:05:00,C1401,Brownie,Baked Goods,3.5,3.15,Downtown,Card,LOYAL10,4026,DO_E1,3.81,Wednesday,17,2025-03-05,Low Value,Occasional,Repeat
2025-03-13 17:19:00,C1401,Cold Brew,Coffee-Based,4.0,4.0,Uptown,Cash,NONE,4027,UP_E3,0.05,Thursday,17,2025-03-13,Low Value,Occasional,Repeat
2025-03-18 16:10:00,C1401,Iced Coffee,Coffee-Based,2.5,2.5,Downtown,MobilePay,NONE,4028,DO_E3,0.17,Tuesday,16,2025-03-18,Low Value,Occasional,Repeat
2025-03-18 16:10:00,C1401,Salad,Savory Foods,2.5,2.5,Downtown,MobilePay,NONE,4028,DO_E3,0.17,Tuesday,16,2025-03-18,Low Value,Occasional,Repeat
2025-03-18 18:20:00,C1401,Smoothie,Smoothies & Juices,2.0,0.0,Riverside,Card,FREEDRINK,4029,RI_E3,0.07,Tuesday,18,2025-03-18,Low Value,Occasional,Repeat
2025-03-18 18:20:00,C1401,Granola Bar,Snacks & Energy Bites,2.0,2.0,Riverside,Card,NONE,4029,RI_E3,0.07,Tuesday,18,2025-03-18,Low Value,Occasional,Repeat
2025-04-18 12:16:00,C1401,Muffin,Baked Goods,2.5,2.5,Uptown,Card,NONE,4030,UP_E2,0.2,Friday,12,2025-04-18,Low Value,Occasional,Repeat
2025-04-20 16:44:00,C1401,Croissant,Baked Goods,2.75,2.75,Downtown,Card,NONE,4031,DO_E2,0.03,Sunday,16,2025-04-20,Low Value,Occasional,Repeat
2025-05-05 14:44:00,C1401,Iced Coffee,Coffee-Based,2.5,2.5,Downtown,Card,NONE,4032,DO_E2,0.44,Monday,14,2025-05-05,Low Value,Occasional,Repeat
2025-05-05 14:44:00,C1401,Salad,Savory Foods,2.5,2.5,Downtown,Card,NONE,4032,DO_E2,0.44,Monday,14,2025-05-05,Low Value,Occasional,Repeat
2025-03-31 10:12:00,C1402,Smoothie,Smoothies & Juices,4.75,4.75,Downtown,Card,NONE,4033,DO_E2,0.07,Monday,10,2025-03-31,Low Value,Regular,New
2025-04-04 14:04:00,C1402,Tea,Tea-Based,2.0,2.0,Uptown,Card,NONE,4034,UP_E1,0.44,Friday,14,2025-04-04,Low Value,Regular,Repeat
2025-04-24 14:30:00,C1402,Mocha,Coffee-Based,4.25,4.25,Riverside,Cash,NONE,4035,RI_E3,0.35,Thursday,14,2025-04-24,Low Value,Regular,Repeat
2025-04-24 19:18:00,C1402,Cold Brew,Coffee-Based,2.5,2.5,Uptown,Cash,NONE,4036,UP_E3,0.29,Thursday,19,2025-04-24,Low Value,Regular,Repeat
2025-04-24 19:18:00,C1402,Protein Bar,Snacks & Energy Bites,2.5,2.5,Uptown,Cash,NONE,4036,UP_E3,0.29,Thursday,19,2025-04-24,Low Value,Regular,Repeat
2025-04-28 16:24:00,C1402,Latte,Coffee-Based,3.75,3.75,Uptown,Card,NONE,4037,UP_E1,0.34,Monday,16,2025-04-28,Low Value,Regular,Repeat
2025-05-09 14:22:00,C1402,Smoothie,Smoothies & Juices,4.75,4.75,Uptown,MobilePay,NONE,4038,UP_E1,1.74,Friday,14,2025-05-09,Low Value,Regular,Repeat
2025-05-14 13:12:00,C1402,Cold Brew,Coffee-Based,4.0,4.0,Riverside,Card,NONE,4039,RI_E3,0.1,Wednesday,13,2025-05-14,Low Value,Regular,Repeat
2025-05-20 15:00:00,C1402,Flat White,Coffee-Based,1.5,1.35,Riverside,Cash,LOYAL10,4040,RI_E1,0.16,Tuesday,15,2025-05-20,Low Value,Regular,Repeat
2025-05-20 15:00:00,C1402,Banana Bread,Baked Goods,1.5,1.35,Riverside,Cash,LOYAL10,4040,RI_E1,0.16,Tuesday,15,2025-05-20,Low Value,Regular,Repeat
2025-03-27 10:07:00,C1403,Brownie,Baked Goods,2.0,2.0,Uptown,Card,NONE,4041,UP_E3,0.01,Thursday,10,2025-03-27,Low Value,Occasional,New
2025-04-05 11:57:00,C1403,Cold Brew,Coffee-Based,5.5,5.5,Riverside,Card,NONE,4042,RI_E3,0.54,Saturday,11,2025-04-05,Low Value,Occasional,Repeat
2025-04-05 11:57:00,C1403,Protein Bar,Snacks & Energy Bites,5.5,5.5,Riverside,Card,NONE,4042,RI_E1,0.82,Saturday,11,2025-04-05,Low Value,Occasional,Repeat
2025-04-18 18:37:00,C1403,Bagel,Baked Goods,2.25,2.25,Riverside,Card,NONE,4043,RI_E2,0.05,Friday,18,2025-04-18,Low Value,Occasional,Repeat
2025-04-28 09:29:00,C1403,Macchiato,Coffee-Based,5.5,5.5,Uptown,Card,NONE,4044,UP_E1,0.98,Monday,9,2025-04-28,Low Value,Occasional,Repeat
2025-04-28 09:29:00,C1403,Cheese Danish,Baked Goods,5.5,5.5,Uptown,Card,NONE,4044,UP_E1,0.98,Monday,9,2025-04-28,Low Value,Occasional,Repeat
2025-05-07 06:28:00,C1403,Americano,Coffee-Based,2.5,2.25,Downtown,MobilePay,LOYAL10,4045,DO_E2,0.16,Wednesday,6,2025-05-07,Low Value,Occasional,Repeat
2025-05-07 06:28:00,C1403,Donut,Baked Goods,2.5,2.25,Downtown,MobilePay,LOYAL10,4045,DO_E2,0.16,Wednesday,6,2025-05-07,Low Value,Occasional,Repeat
2025-05-07 17:25:00,C1403,Tea,Tea-Based,2.0,2.0,Uptown,Card,NONE,4046,UP_E2,0.03,Wednesday,17,2025-05-07,Low Value,Occasional,Repeat
2025-02-24 18:16:00,C1404,Avocado Toast,Savory Foods,2.0,1.7,Downtown,Card,WEEKEND5,4047,DO_E3,0.68,Monday,18,2025-02-24,Mid Value,Frequent,New
2025-02-24 18:16:00,C1404,Iced Tea,Tea-Based,2.0,1.7,Downtown,Card,WEEKEND5,4047,DO_E3,0.68,Monday,18,2025-02-24,Mid Value,Frequent,Repeat
2025-03-07 13:34:00,C1404,Tea,Tea-Based,2.0,0.0,Riverside,Card,FREEDRINK,4048,RI_E1,0.27,Friday,13,2025-03-07,Mid Value,Frequent,Repeat
2025-03-14 17:58:00,C1404,Tea,Tea-Based,2.0,2.0,Uptown,Card,NONE,4049,UP_E2,0.15,Friday,17,2025-03-14,Mid Value,Frequent,Repeat
2025-03-24 14:29:00,C1404,Flat White,Coffee-Based,2.0,0.0,Uptown,Card,FREEDRINK,4050,UP_E1,1.57,Monday,14,2025-03-24,Mid Value,Frequent,Repeat
2025-03-24 14:29:00,C1404,Banana Bread,Baked Goods,2.0,2.0,Uptown,Card,NONE,4050,UP_E1,1.57,Monday,14,2025-03-24,Mid Value,Frequent,Repeat
2025-04-01 11:29:00,C1404,Cold Brew,Coffee-Based,4.0,4.0,Riverside,Cash,NONE,4051,RI_E3,0.06,Tuesday,11,2025-04-01,Mid Value,Frequent,Repeat
2025-04-01 18:36:00,C1404,Cold Brew,Coffee-Based,5.0,4.5,Riverside,Card,LOYAL10,4052,RI_E1,0.01,Tuesday,18,2025-04-01,Mid Value,Frequent,Repeat
2025-04-01 18:36:00,C1404,Protein Bar,Snacks & Energy Bites,5.0,4.5,Riverside,Card,LOYAL10,4052,RI_E2,0.41,Tuesday,18,2025-04-01,Mid Value,Frequent,Repeat
2025-04-05 19:10:00,C1404,Avocado Toast,Savory Foods,5.5,5.5,Downtown,Card,NONE,4053,DO_E1,0.2,Saturday,19,2025-04-05,Mid Value,Frequent,Repeat
2025-04-11 06:29:00,C1404,Bagel,Baked Goods,2.25,2.25,Downtown,Cash,NONE,4054,DO_E3,0.06,Friday,6,2025-04-11,Mid Value,Frequent,Repeat
2025-04-15 10:34:00,C1404,Cold Brew,Coffee-Based,4.0,3.4,Downtown,Card,WEEKEND5,4055,DO_E1,0.04,Tuesday,10,2025-04-15,Mid Value,Frequent,Repeat
2025-05-17 19:46:00,C1404,Latte,Coffee-Based,3.75,3.75,Uptown,Card,NONE,4056,UP_E1,0.03,Saturday,19,2025-05-17,Mid Value,Frequent,Repeat
2025-05-20 17:08:00,C1404,Frappuccino,Coffee-Based,1.5,1.35,Uptown,Cash,LOYAL10,4057,UP_E1,1.2,Tuesday,17,2025-05-20,Mid Value,Frequent,Repeat
2025-05-20 17:08:00,C1404,Brownie,Baked Goods,1.5,1.35,Uptown,Cash,LOYAL10,4057,UP_E1,1.2,Tuesday,17,2025-05-20,Mid Value,Frequent,Repeat
2025-02-26 08:43:00,C1405,Smoothie,Smoothies & Juices,4.75,4.75,Uptown,Card,NONE,4058,UP_E3,0.12,Wednesday,8,2025-02-26,High Value,Frequent,New
2025-02-27 18:56:00,C1405,Cappuccino,Coffee-Based,4.25,4.25,Downtown,Cash,NONE,4059,DO_E3,0.12,Thursday,18,2025-02-27,High Value,Frequent,Repeat
2025-02-27 18:56:00,C1405,Scone,Baked Goods,4.25,4.25,Downtown,Cash,NONE,4059,DO_E3,0.12,Thursday,18,2025-02-27,High Value,Frequent,Repeat
2025-03-03 18:47:00,C1405,Espresso,Coffee-Based,2.5,2.5,Downtown,Card,NONE,4060,DO_E1,0.59,Monday,18,2025-03-03,High Value,Frequent,Repeat
2025-03-09 19:00:00,C1405,Mocha,Coffee-Based,2.25,1.9124999999999999,Riverside,Cash,WEEKEND5,4061,RI_E3,0.05,Sunday,19,2025-03-09,High Value,Frequent,Repeat
2025-03-09 19:00:00,C1405,Veggie Sandwich,Savory Foods,2.25,1.9124999999999999,Riverside,Cash,WEEKEND5,4061,RI_E3,0.05,Sunday,19,2025-03-09,High Value,Frequent,Repeat
2025-03-09 19:00:00,C1405,Apple Juice,Smoothies & Juices,2.25,1.9124999999999999,Riverside,Cash,WEEKEND5,4061,RI_E3,0.05,Sunday,19,2025-03-09,High Value,Frequent,Repeat
2025-03-14 15:31:00,C1405,Frappuccino,Coffee-Based,5.5,4.675,Riverside,Cash,WEEKEND5,4062,RI_E2,0.04,Friday,15,2025-03-14,High Value,Frequent,Repeat
2025-03-14 15:31:00,C1405,Brownie,Baked Goods,5.5,4.675,Riverside,Cash,WEEKEND5,4062,RI_E2,0.04,Friday,15,2025-03-14,High Value,Frequent,Repeat
2025-03-17 08:36:00,C1405,Cookie,Baked Goods,1.5,1.5,Riverside,MobilePay,NONE,4063,RI_E1,0.04,Monday,8,2025-03-17,High Value,Frequent,Repeat
2025-03-30 19:30:00,C1405,Americano,Coffee-Based,2.75,2.75,Downtown,Card,NONE,4064,DO_E2,0.04,Sunday,19,2025-03-30,High Value,Frequent,Repeat
2025-04-08 07:22:00,C1405,Americano,Coffee-Based,3.5,3.5,Riverside,Card,NONE,4065,RI_E1,1.34,Tuesday,7,2025-04-08,High Value,Frequent,Repeat
2025-04-08 07:22:00,C1405,Donut,Baked Goods,3.5,3.5,Riverside,Card,NONE,4065,RI_E1,1.34,Tuesday,7,2025-04-08,High Value,Frequent,Repeat
2025-04-12 11:16:00,C1405,Espresso,Coffee-Based,2.5,2.25,Uptown,Card,LOYAL10,4066,UP_E2,0.25,Saturday,11,2025-04-12,High Value,Frequent,Repeat
